Status,Model Name,File Path,Old Frameworks,New Frameworks
UPDATED,minishlab/potion-multilingual-128M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/model2vec_models.py,NumPy,"NumPy, ONNX, safetensors, Sentence Transformers"
UPDATED,mistralai/Mistral-7B-Instruct-v0.2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_monot5_based.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,mixedbread-ai/mxbai-embed-2d-large-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/mxbai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,mixedbread-ai/mxbai-embed-large-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/mxbai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, GGUF, Transformers"
UPDATED,mixedbread-ai/mxbai-embed-xsmall-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/mxbai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, GGUF"
UPDATED,moka-ai/m3e-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/moka_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,myrkur/sentence-transformer-parsbert-fa,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/fa_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,nomic-ai/colnomic-embed-multimodal-3b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colqwen_models.py,ColPali,"ColPali, safetensors"
UPDATED,nomic-ai/colnomic-embed-multimodal-7b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colqwen_models.py,ColPali,"ColPali, safetensors"
UPDATED,nomic-ai/modernbert-embed-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,nomic-ai/nomic-embed-text-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,nomic-ai/nomic-embed-text-v1-ablated,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX"
UPDATED,nomic-ai/nomic-embed-text-v1-unsupervised,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, Transformers"
UPDATED,nomic-ai/nomic-embed-text-v1.5,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,nomic-ai/nomic-embed-text-v2-moe,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,nomic-ai/nomic-embed-vision-v1.5,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nomic_models_vision.py,PyTorch,"PyTorch, Transformers, ONNX, safetensors"
UPDATED,nvidia/NV-Embed-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,nvidia/NV-Embed-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,nvidia/llama-embed-nemotron-8b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,nvidia/llama-nemoretriever-colembed-1b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_llama_nemoretriever_colemb.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,nvidia/llama-nemoretriever-colembed-3b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/nvidia_llama_nemoretriever_colemb.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,nyu-visionx/moco-v3-vit-b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/moco_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,nyu-visionx/moco-v3-vit-l,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/moco_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,omarelshehy/arabic-english-sts-matryoshka,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors"
UPDATED,openai/clip-vit-base-patch16,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/clip_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,openai/clip-vit-base-patch32,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/clip_models.py,PyTorch,"PyTorch, Transformers"
UPDATED,openai/clip-vit-large-patch14,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/clip_models.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,openbmb/MiniCPM-Embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, Transformers, safetensors"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v2-distill,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v2-mini,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v3-distill,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,opensearch-project/opensearch-neural-sparse-encoding-doc-v3-gte,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/opensearch_neural_sparse_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,panalexeu/xlm-roberta-ua-distilled,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ua_sentence_models.py,Sentence Transformers,"Sentence Transformers, safetensors"
UPDATED,prdev/mini-gte,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/qtack_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,rasgaard/m2v-dfm-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rasgaard_models.py,"NumPy, Sentence Transformers","NumPy, Sentence Transformers, safetensors"
UPDATED,richinfoai/ritrieve_zh_v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/richinfoai_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,royokong/e5-v,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_v.py,PyTorch,"PyTorch, Transformers, safetensors"
UPDATED,samaya-ai/RepLLaMA-reproduced,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/repllama_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-llama2-7b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-llama3.1-8b-instruct-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-llama3.1-8b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,samaya-ai/promptriever-mistral-v0.1-7b-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/promptriever_models.py,"PyTorch, Tevatron","PyTorch, Tevatron, safetensors"
UPDATED,sbintuitions/sarashina-embedding-v1-1b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sarashina_embedding_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,sbintuitions/sarashina-embedding-v2-1b,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sarashina_embedding_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,sbunlp/fabert,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/fa_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,sdadas/mmlw-e5-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-e5-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-e5-small,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-roberta-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sdadas/mmlw-roberta-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, safetensors, Transformers"
UPDATED,sensenova/piccolo-base-zh,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/piccolo_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers"
UPDATED,sentence-transformers/LaBSE,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,sentence-transformers/all-MiniLM-L12-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,sentence-transformers/all-MiniLM-L6-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,sentence-transformers/all-mpnet-base-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,sentence-transformers/gtr-t5-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,sentence-transformers/gtr-t5-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,sentence-transformers/gtr-t5-xl,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,sentence-transformers/gtr-t5-xxl,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,sentence-transformers/multi-qa-MiniLM-L6-cos-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,sentence-transformers/sentence-t5-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,sentence-transformers/sentence-t5-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,sentence-transformers/sentence-t5-xl,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,sentence-transformers/sentence-t5-xxl,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,sentence-transformers/static-similarity-mrl-multilingual-v1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/sentence_transformers_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,sergeyzh/BERTA,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ru_sentence_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,sergeyzh/LaBSE-ru-turbo,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ru_sentence_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,sergeyzh/rubert-mini-frida,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ru_sentence_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,sergeyzh/rubert-tiny-turbo,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/ru_sentence_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,shibing624/text2vec-base-chinese,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/text2vec_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors"
UPDATED,shibing624/text2vec-base-chinese-paraphrase,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/text2vec_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors, Transformers"
UPDATED,shibing624/text2vec-base-multilingual,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/text2vec_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, ONNX, safetensors, Transformers"
UPDATED,silma-ai/silma-embeddding-matryoshka-v0.1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,"PyTorch, Sentence Transformers","PyTorch, Sentence Transformers, safetensors"
UPDATED,spartan8806/atles-champion-embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/spartan8806_atles_champion.py,Sentence Transformers,"Sentence Transformers, safetensors, Transformers"
UPDATED,tencent/KaLM-Embedding-Gemma3-12B-2511,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/kalm_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,tencent/Youtu-Embedding,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/youtu_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,thenlper/gte-base,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, ONNX, safetensors"
UPDATED,thenlper/gte-base-zh,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/gte_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,thenlper/gte-large,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, ONNX, safetensors"
UPDATED,thenlper/gte-large-zh,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/gte_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,thenlper/gte-small,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/misc_models.py,PyTorch,"PyTorch, Sentence Transformers, ONNX, safetensors"
UPDATED,thenlper/gte-small-zh,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/gte_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, safetensors"
UPDATED,unicamp-dl/mt5-13b-mmarco-100k,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_monot5_based.py,PyTorch,"PyTorch, Transformers"
UPDATED,unicamp-dl/mt5-base-mmarco-v2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/rerankers_monot5_based.py,PyTorch,"PyTorch, Transformers"
UPDATED,vidore/colSmol-256M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colsmol_models.py,ColPali,"ColPali, safetensors"
UPDATED,vidore/colSmol-500M,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colsmol_models.py,ColPali,"ColPali, safetensors"
UPDATED,vidore/colpali-v1.1,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colpali_models.py,ColPali,"ColPali, safetensors"
UPDATED,vidore/colpali-v1.2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colpali_models.py,ColPali,"ColPali, safetensors"
UPDATED,vidore/colpali-v1.3,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colpali_models.py,ColPali,"ColPali, safetensors"
UPDATED,vidore/colqwen2-v1.0,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colqwen_models.py,ColPali,"ColPali, safetensors"
UPDATED,vidore/colqwen2.5-v0.2,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/colqwen_models.py,ColPali,"ColPali, safetensors"
UPDATED,w601sxs/b1ade-embed,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/b1ade_models.py,"Sentence Transformers, PyTorch","Sentence Transformers, PyTorch, Transformers, safetensors"
UPDATED,zeta-alpha-ai/Zeta-Alpha-E5-Mistral,/Users/ayushmunot/Desktop/OpenSource/mteb/mteb/models/model_implementations/e5_instruct.py,"PyTorch, Sentence Transformers, GritLM","PyTorch, Sentence Transformers, GritLM, safetensors, Transformers"
UNCHANGED,BAAI/bge-visualized-base,,,
UNCHANGED,BAAI/bge-visualized-m3,,,
UNCHANGED,ByteDance-Seed/Seed1.5-Embedding,,,
UNCHANGED,Bytedance/Seed1.6-embedding,,,
UNCHANGED,Bytedance/Seed1.6-embedding-1215,,,
UNCHANGED,Human,,,
UNCHANGED,MCINext/Hakim,,,
UNCHANGED,MCINext/Hakim-small,,,
UNCHANGED,MCINext/Hakim-unsup,,,
UNCHANGED,OpenSearch-AI/Ops-MoA-Conan-embedding-v1,,,
UNCHANGED,OrlikB/KartonBERT-USE-base-v1,,,
UNCHANGED,OrlikB/st-polish-kartonberta-base-alpha-v1,,,
UNCHANGED,QuanSun/EVA02-CLIP-B-16,,,
UNCHANGED,QuanSun/EVA02-CLIP-L-14,,,
UNCHANGED,QuanSun/EVA02-CLIP-bigE-14,,,
UNCHANGED,QuanSun/EVA02-CLIP-bigE-14-plus,,,
UNCHANGED,amazon/Titan-text-embeddings-v2,,,
UNCHANGED,bedrock/amazon-titan-embed-text-v1,,,
UNCHANGED,bedrock/amazon-titan-embed-text-v2,,,
UNCHANGED,bedrock/cohere-embed-english-v3,,,
UNCHANGED,bedrock/cohere-embed-multilingual-v3,,,
UNCHANGED,castorini/repllama-v1-7b-lora-passage,,,
UNCHANGED,dunzhang/stella-large-zh-v3-1792d,,,
UNCHANGED,facebook/SONAR,,,
UNCHANGED,fangxq/XYZ-embedding,,,
UNCHANGED,google/gemini-embedding-001,,,
UNCHANGED,google/text-embedding-004,,,
UNCHANGED,google/text-embedding-005,,,
UNCHANGED,google/text-multilingual-embedding-002,,,
UNCHANGED,infgrad/stella-base-zh-v3-1792d,,,
UNCHANGED,jinaai/jina-embedding-b-en-v1,,,
UNCHANGED,jinaai/jina-embedding-s-en-v1,,,
UNCHANGED,laion/CLIP-ViT-B-16-DataComp.XL-s13B-b90K,,,
UNCHANGED,laion/CLIP-ViT-L-14-DataComp.XL-s13B-b90K,,,
UNCHANGED,moka-ai/m3e-large,,,
UNCHANGED,moka-ai/m3e-small,,,
UNCHANGED,openai/text-embedding-3-large,,,
UNCHANGED,openai/text-embedding-3-large (embed_dim=512),,,
UNCHANGED,openai/text-embedding-3-small,,,
UNCHANGED,openai/text-embedding-3-small (embed_dim=512),,,
UNCHANGED,openai/text-embedding-ada-002,,,
UNCHANGED,sensenova/piccolo-large-zh-v2,,,
UNCHANGED,voyageai/voyage-2,,,
UNCHANGED,voyageai/voyage-3,,,
UNCHANGED,voyageai/voyage-3-large,,,
UNCHANGED,voyageai/voyage-3-lite,,,
UNCHANGED,voyageai/voyage-3-m-exp,,,
UNCHANGED,voyageai/voyage-3.5,,,
UNCHANGED,voyageai/voyage-3.5 (output_dtype=binary),,,
UNCHANGED,voyageai/voyage-3.5 (output_dtype=int8),,,
UNCHANGED,voyageai/voyage-code-2,,,
UNCHANGED,voyageai/voyage-code-3,,,
UNCHANGED,voyageai/voyage-finance-2,,,
UNCHANGED,voyageai/voyage-large-2,,,
UNCHANGED,voyageai/voyage-large-2-instruct,,,
UNCHANGED,voyageai/voyage-law-2,,,
UNCHANGED,voyageai/voyage-multilingual-2,,,
UNCHANGED,voyageai/voyage-multimodal-3,,,
UNCHANGED,yibinlei/LENS-d4000,,,
UNCHANGED,yibinlei/LENS-d8000,,,
FAILED,Cohere/Cohere-embed-v4.0,,,
FAILED,Cohere/Cohere-embed-v4.0 (output_dtype=binary),,,
FAILED,Cohere/Cohere-embed-v4.0 (output_dtype=int8),,,
FAILED,baseline/random-cross-encoder-baseline,,,
FAILED,baseline/random-encoder-baseline,,,
FAILED,bm25s,,,
FAILED,cohere/embed-english-v3.0,,,
FAILED,cohere/embed-multilingual-v3.0,,,
